"date","time","group","subject","build","blocknum","trialnum","blockcode","trialcode","pretrialpause","posttrialpause","windowcenter","trialduration","trialtimeout","blocktimeout","response","correct","latency","inwindow","stimulusnumber1","stimulusitem1","stimulusvpos1","stimulushpos1","stimulusonset1","stimulusnumber2","stimulusitem2","stimulusvpos2","stimulushpos2","stimulusonset2"
"121516","03:25:54","3","3","4.0.9.0","1","1","debriefing","debriefing","0","0","0","0","0","0","57","0","29977","0","1","DEBRIEFING  If you're interested in the purpose of the study you can read here.  Otherwise, press SPACEBAR to finish.  Heisenburg's observer problem in physics refers to the idea that,  by measuring something we sometimes change the thing we are  interested in measuring. This also applies in many areas of  psychology. One of the reaction time tasks you completed (the  Implicit Association Test) is often used as a measure of implicit  racial bias. In this experiment, we are examining whether the act  of completing a race IAT serves to change the racial biases it  seeks to measure. This may have implications for the interpretation and use of these measures in the future.","15","10","999","1","Press spacebar to finish","90","50","999"
"121416","22:26:11","7","7","4.0.9.0","1","1","debriefing","debriefing","0","0","0","0","0","0","57","0","10466","0","1","DEBRIEFING  If you're interested in the purpose of the study you can read here.  Otherwise, press SPACEBAR to finish.  Heisenburg's observer problem in physics refers to the idea that,  by measuring something we sometimes change the thing we are  interested in measuring. This also applies in many areas of  psychology. One of the reaction time tasks you completed (the  Implicit Association Test) is often used as a measure of implicit  racial bias. In this experiment, we are examining whether the act  of completing a race IAT serves to change the racial biases it  seeks to measure. This may have implications for the interpretation and use of these measures in the future.","15","10","999","1","Press spacebar to finish","90","50","999"
"121416","20:26:19","1","1","4.0.9.0","1","1","debriefing","debriefing","0","0","0","0","0","0","57","0","8659","0","1","DEBRIEFING  If you're interested in the purpose of the study you can read here.  Otherwise, press SPACEBAR to finish.  Heisenburg's observer problem in physics refers to the idea that,  by measuring something we sometimes change the thing we are  interested in measuring. This also applies in many areas of  psychology. One of the reaction time tasks you completed (the  Implicit Association Test) is often used as a measure of implicit  racial bias. In this experiment, we are examining whether the act  of completing a race IAT serves to change the racial biases it  seeks to measure. This may have implications for the interpretation and use of these measures in the future.","15","10","1015","1","Press spacebar to finish","90","50","1015"
"121416","21:26:09","17","17","4.0.9.0","1","1","debriefing","debriefing","0","0","0","0","0","0","57","0","1474","0","1","DEBRIEFING  If you're interested in the purpose of the study you can read here.  Otherwise, press SPACEBAR to finish.  Heisenburg's observer problem in physics refers to the idea that,  by measuring something we sometimes change the thing we are  interested in measuring. This also applies in many areas of  psychology. One of the reaction time tasks you completed (the  Implicit Association Test) is often used as a measure of implicit  racial bias. In this experiment, we are examining whether the act  of completing a race IAT serves to change the racial biases it  seeks to measure. This may have implications for the interpretation and use of these measures in the future.","15","10","999","1","Press spacebar to finish","90","50","999"
"121516","14:28:38","10","10","4.0.9.0","1","1","debriefing","debriefing","0","0","0","0","0","0","57","0","16156","0","1","DEBRIEFING  If you're interested in the purpose of the study you can read here.  Otherwise, press SPACEBAR to finish.  Heisenburg's observer problem in physics refers to the idea that,  by measuring something we sometimes change the thing we are  interested in measuring. This also applies in many areas of  psychology. One of the reaction time tasks you completed (the  Implicit Association Test) is often used as a measure of implicit  racial bias. In this experiment, we are examining whether the act  of completing a race IAT serves to change the racial biases it  seeks to measure. This may have implications for the interpretation and use of these measures in the future.","15","10","1013","1","Press spacebar to finish","90","50","1013"
"121416","21:24:33","18","18","4.0.9.0","1","1","debriefing","debriefing","0","0","0","0","0","0","Ctrl+'Q'","1","449","0","1","DEBRIEFING  If you're interested in the purpose of the study you can read here.  Otherwise, press SPACEBAR to finish.  Heisenburg's observer problem in physics refers to the idea that,  by measuring something we sometimes change the thing we are  interested in measuring. This also applies in many areas of  psychology. One of the reaction time tasks you completed (the  Implicit Association Test) is often used as a measure of implicit  racial bias. In this experiment, we are examining whether the act  of completing a race IAT serves to change the racial biases it  seeks to measure. This may have implications for the interpretation and use of these measures in the future.","15","10","999","1","Press spacebar to finish","90","50","999"
"121516","16:23:14","9","9","4.0.9.0","1","1","debriefing","debriefing","0","0","0","0","0","0","57","0","1891","0","1","DEBRIEFING  If you're interested in the purpose of the study you can read here.  Otherwise, press SPACEBAR to finish.  Heisenburg's observer problem in physics refers to the idea that,  by measuring something we sometimes change the thing we are  interested in measuring. This also applies in many areas of  psychology. One of the reaction time tasks you completed (the  Implicit Association Test) is often used as a measure of implicit  racial bias. In this experiment, we are examining whether the act  of completing a race IAT serves to change the racial biases it  seeks to measure. This may have implications for the interpretation and use of these measures in the future.","15","10","1008","1","Press spacebar to finish","90","50","1008"
"121516","03:19:54","11","11","4.0.9.0","1","1","debriefing","debriefing","0","0","0","0","0","0","Ctrl+'Q'","1","7003","0","1","DEBRIEFING  If you're interested in the purpose of the study you can read here.  Otherwise, press SPACEBAR to finish.  Heisenburg's observer problem in physics refers to the idea that,  by measuring something we sometimes change the thing we are  interested in measuring. This also applies in many areas of  psychology. One of the reaction time tasks you completed (the  Implicit Association Test) is often used as a measure of implicit  racial bias. In this experiment, we are examining whether the act  of completing a race IAT serves to change the racial biases it  seeks to measure. This may have implications for the interpretation and use of these measures in the future.","15","10","999","1","Press spacebar to finish","90","50","999"
"121416","21:19:22","13","13","4.0.9.0","1","1","debriefing","debriefing","0","0","0","0","0","0","Ctrl+'Q'","1","618","0","1","DEBRIEFING  If you're interested in the purpose of the study you can read here.  Otherwise, press SPACEBAR to finish.  Heisenburg's observer problem in physics refers to the idea that,  by measuring something we sometimes change the thing we are  interested in measuring. This also applies in many areas of  psychology. One of the reaction time tasks you completed (the  Implicit Association Test) is often used as a measure of implicit  racial bias. In this experiment, we are examining whether the act  of completing a race IAT serves to change the racial biases it  seeks to measure. This may have implications for the interpretation and use of these measures in the future.","15","10","999","1","Press spacebar to finish","90","50","999"
"121516","14:18:09","4","4","4.0.9.0","1","1","debriefing","debriefing","0","0","0","0","0","0","Ctrl+'Q'","1","0","0","1","DEBRIEFING  If you're interested in the purpose of the study you can read here.  Otherwise, press SPACEBAR to finish.  Heisenburg's observer problem in physics refers to the idea that,  by measuring something we sometimes change the thing we are  interested in measuring. This also applies in many areas of  psychology. One of the reaction time tasks you completed (the  Implicit Association Test) is often used as a measure of implicit  racial bias. In this experiment, we are examining whether the act  of completing a race IAT serves to change the racial biases it  seeks to measure. This may have implications for the interpretation and use of these measures in the future.","15","10","991","1","Press spacebar to finish","90","50","991"
